"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RFX6",5.26045455911799e-11,2.59000991921904,0.68,0.961,1.0520909118236e-07
"TNFRSF11B",2.10480137357464e-125,2.58800300947177,0.834,0.004,4.20960274714927e-122
"ATP6V1G1",1.34719887096765e-127,2.58572173427802,0.955,0.882,2.6943977419353e-124
"SPI1",8.02575959541757e-21,2.58226329701649,0.809,0.961,1.60515191908351e-17
"ANGPT2",1.33931551297055e-89,2.5719462740955,0.871,0.964,2.67863102594109e-86
"CHRNA3",4.67751269837797e-12,2.57074535383084,0.153,0.004,9.35502539675594e-09
"B3GALT1",1.13114848859464e-90,2.56304248430801,0.853,0.961,2.26229697718928e-87
"IGFBP3",9.02183152827159e-48,2.56035868755963,0.841,0.961,1.80436630565432e-44
"FOS",3.06052221788894e-71,2.54850313217719,0.876,0.986,6.12104443577787e-68
"KYNU",5.07161756197979e-13,2.54808190687521,0.617,0.961,1.01432351239596e-09
"PIM3",2.49104368199137e-50,2.54757565871179,0.818,0.975,4.98208736398273e-47
"GADD45B",3.08548577673445e-80,2.54517828380478,0.893,0.978,6.1709715534689e-77
"EYS",1.82854986053838e-91,2.54269283410321,0.855,0.95,3.65709972107676e-88
"CADM2",1.90869631701049e-94,2.53824908879791,0.862,0.961,3.81739263402098e-91
"S100A4",1.28206672374865e-56,2.53580450902888,0.872,0.964,2.5641334474973e-53
"CTNNB1",2.80141703090915e-74,2.53089823840038,0.902,0.971,5.6028340618183e-71
"CD93",4.64112730153704e-41,2.5266021660887,0.822,0.961,9.28225460307408e-38
"LRFN5",4.2354770254894e-85,2.51201314742227,0.857,0.961,8.47095405097879e-82
"LAGE3",9.69169287031625e-45,2.50943335140609,0.837,0.412,1.93833857406325e-41
"PTH2R",1.85771986862197e-97,2.50817510503969,0.661,0.057,3.71543973724394e-94
"FGF5",3.43021568845889e-122,2.50493550332494,0.822,0,6.86043137691778e-119
"FABP3",7.52749329721438e-98,2.50023685944725,0.761,0,1.50549865944288e-94
"CCL11",3.91161929048057e-94,2.4999602023623,0.858,0.961,7.82323858096114e-91
"CCR10",1.28305625379819e-33,2.49888086909284,0.123,0.014,2.56611250759638e-30
"HES1",2.14737570624929e-88,2.49485235043968,0.87,0.964,4.29475141249859e-85
"COMMD3",9.40060661118564e-19,2.47782976135878,0.404,0.369,1.88012132223713e-15
"INSIG1",5.84469610090572e-14,2.46750140205546,0.755,0.978,1.16893922018114e-10
"PDPN",5.59043350604383e-44,2.46198978005882,0.824,0.961,1.11808670120877e-40
"AMIGO2",9.04310430253764e-93,2.46195108918104,0.866,0.961,1.80862086050753e-89
"ATP1B3",1.14700432285247e-85,2.45249326473074,0.913,0.971,2.29400864570493e-82
"F2RL3",5.04200901745095e-185,2.45127183184133,0.358,0,1.00840180349019e-181
"KIF20B",1.04331604531657e-67,2.4485099352112,0.882,0.964,2.08663209063315e-64
"CTXN1",2.1813189252135e-41,2.44487902801335,0.788,0.961,4.36263785042699e-38
"MLF1",1.03887832571624e-56,2.44472814225805,0.86,0.971,2.07775665143249e-53
"TNFAIP6",9.86975328959228e-69,2.43685313954454,0.866,0.961,1.97395065791846e-65
"HSPA1A",6.11592876324572e-98,2.42757057904265,0.875,0.975,1.22318575264914e-94
"EGR1",7.91669903883798e-92,2.42525097635194,0.872,0.978,1.5833398077676e-88
"KRT10",1.35287186642469e-70,2.42480302773193,0.867,0.703,2.70574373284937e-67
"HHEX",2.27106363525232e-70,2.41986948228769,0.89,0.817,4.54212727050465e-67
"IGFBP4",5.77523498981847e-50,2.41734317455976,0.861,0.961,1.15504699796369e-46
"SOCS3",4.32957575513989e-66,2.41102178930177,0.869,0.968,8.65915151027977e-63
"TGM2",8.85331956868156e-44,2.4094389712302,0.793,0.961,1.77066391373631e-40
"PEG10",8.34804983362498e-30,2.4081363758848,0.874,0.975,1.669609966725e-26
"SYT1",3.28529175798233e-97,2.39578087025806,0.867,0.961,6.57058351596466e-94
"CATSPERB",8.62375767276953e-13,2.39289921033407,0.552,0.419,1.72475153455391e-09
"CDH6",9.70197434201915e-14,2.38723917288519,0.652,0.961,1.94039486840383e-10
"CDK8",2.90195409941788e-56,2.38579877366564,0.858,0.964,5.80390819883576e-53
"IGSF6",4.19255593332744e-16,2.38495089167311,0.653,0.961,8.38511186665487e-13
"FRMD4A",7.65115694980259e-77,2.38455814478784,0.856,0.961,1.53023138996052e-73
"DNAJA4",8.19148652062979e-86,2.38255290082629,0.869,0.961,1.63829730412596e-82
"S100P",5.22440035312908e-115,2.37552076775196,0.796,0,1.04488007062581e-111
"KCNQ1OT1",3.96591572293972e-106,2.37415021264997,0.901,0.978,7.93183144587943e-103
"EIF4A2",3.67738461804746e-117,2.37302005862831,0.95,0.993,7.35476923609491e-114
"DUT",2.30320348600813e-39,2.37242825229357,0.858,0.964,4.60640697201625e-36
"MTRNR2L1",1.15727731922111e-63,2.36947442355517,0.209,0.921,2.31455463844223e-60
"UBC",1.56958326711777e-129,2.36413017691282,0.965,0.996,3.13916653423554e-126
"TMSB4X",2.94545997916815e-105,2.35929324469515,0.999,0.982,5.89091995833631e-102
"CYP1A1",7.41208099973202e-34,2.3573622790553,0.363,0,1.4824161999464e-30
"BEX4",1.05253554302464e-26,2.34805587064116,0.746,0.975,2.10507108604927e-23
"DCC",1.42419896786409e-24,2.33637397953666,0.805,0.961,2.84839793572819e-21
"OPCML",4.24600622202227e-66,2.33624869869673,0.843,0.961,8.49201244404454e-63
"CNDP1",9.11527450505505e-13,2.32501262075192,0.157,0,1.82305490101101e-09
"NPTX1",1.61309492257736e-99,2.32325252919045,0.87,0.961,3.22618984515473e-96
"ADAMTS9",1.9095700090293e-88,2.31996966065645,0.867,0.961,3.8191400180586e-85
"MEOX1",1.37736807299204e-82,2.30578558543744,0.66,0,2.75473614598407e-79
"ANAPC11",1.24756351932095e-50,2.29871810840416,0.806,0.771,2.4951270386419e-47
"SLC7A2",6.36469098244327e-18,2.29813028802453,0.631,0.47,1.27293819648865e-14
"HAP1",9.24136262929428e-89,2.29589916131453,0.855,0.961,1.84827252585886e-85
"COL8A1",9.49646118757801e-130,2.29558255399492,0.849,0.004,1.8992922375156e-126
"TUBA4A",4.70464114554021e-07,2.29391554192307,0.648,0.971,0.000940928229108041
"FFAR4",6.42882392160384e-44,2.28903257639939,0.746,0.961,1.28576478432077e-40
"STMN4",3.9206175508844e-127,2.27126652619995,0.84,0,7.8412351017688e-124
"SALL3",6.04384985413585e-40,2.27036040021085,0.725,0.961,1.20876997082717e-36
"GRM3",1.69995660876904e-107,2.26706206016247,0.767,0,3.39991321753809e-104
"SLC25A4",4.52549490906812e-15,2.25829503830301,0.605,0.373,9.05098981813623e-12
"EMCN",2.54957510224311e-79,2.25481913719643,0.664,0,5.09915020448623e-76
"GRASP",2.41569112651369e-53,2.25145868080139,0.867,0.964,4.83138225302739e-50
"CDCP1",1.1059572292313e-40,2.24713409693024,0.745,0.201,2.2119144584626e-37
"THSD7A",1.23080020318319e-93,2.23890893245103,0.866,0.961,2.46160040636637e-90
"GIMAP7",1.23121695246246e-74,2.23787176820453,0.628,0.004,2.46243390492493e-71
"MADCAM1",4.3219914623821e-52,2.23749517488526,0.863,0.961,8.64398292476421e-49
"NFKBIA",2.03400465795424e-105,2.2340959502673,0.91,0.989,4.06800931590847e-102
"DPYSL3",1.10349976695404e-50,2.2332706819955,0.808,0.961,2.20699953390808e-47
"SOD1",1.96763590533278e-65,2.23119319267149,0.859,0.989,3.93527181066555e-62
"ANXA1",1.46254830350229e-95,2.22661611442227,0.87,0.961,2.92509660700459e-92
"MS4A7",1.49380690613764e-13,2.22592259114178,0.622,0.961,2.98761381227529e-10
"UBE2M",7.00685284008156e-15,2.22261259637392,0.692,0.978,1.40137056801631e-11
"CCNG2",2.95055281644205e-69,2.21508145150666,0.89,0.971,5.90110563288409e-66
"NDN",1.63066547834869e-16,2.21410140094711,0.501,0.961,3.26133095669737e-13
"CDH5",2.23657752658607e-72,2.20965764500489,0.61,0,4.47315505317214e-69
"POLR2I",6.70607703787979e-28,2.20901739196277,0.743,0.713,1.34121540757596e-24
"KHDRBS2",2.42323141731802e-159,2.20827619296648,0.111,0.921,4.84646283463604e-156
"ECEL1",3.88812455860744e-86,2.20366673935549,0.863,0.961,7.77624911721488e-83
"MNX1",3.4913124515119e-24,2.20208550202406,0.357,0.961,6.98262490302379e-21
"SOX18",5.73477309737851e-86,2.19791630345264,0.676,0,1.1469546194757e-82
"HMMR",2.13608496476722e-97,2.19608701392652,0.867,0.961,4.27216992953443e-94
"GABARAPL2",1.70957097035724e-44,2.19355262778513,0.806,0.978,3.41914194071448e-41
"RDH10",4.22446623991718e-63,2.1931588240747,0.866,0.319,8.44893247983435e-60
"PENK",2.01980371809578e-94,2.19238952733893,0.857,0.935,4.03960743619156e-91
"CENPW",1.5343949538784e-120,2.18405240861203,0.845,0.079,3.06878990775679e-117
"CD96",9.42137659891093e-52,2.18110226486599,0.616,0.129,1.88427531978219e-48
"BEX1",4.26359927303554e-55,2.1718505855516,0.842,0.996,8.52719854607107e-52
"KCTD12",2.26630723028959e-40,2.16374485283913,0.866,0.961,4.53261446057919e-37
"TFRC",2.74890205965065e-34,2.16333446438194,0.881,0.968,5.4978041193013e-31
"CCL3L1",4.0353835162119e-50,2.15746886103259,0.827,0.961,8.0707670324238e-47
"EID1",2.56149377345704e-77,2.15514054954965,0.91,0.978,5.12298754691408e-74
"CCDC85A",1.12643227717646e-76,2.15233872630127,0.86,0.961,2.25286455435292e-73
"TAGLN",2.10309553962559e-68,2.1505868836672,0.867,0.961,4.20619107925118e-65
"CUTA",1.49134691479056e-66,2.14925920726608,0.858,0.81,2.98269382958113e-63
"NR4A1",9.19416917547442e-84,2.14789561570437,0.872,0.964,1.83883383509488e-80
"SPTSSB",2.71705516518749e-63,2.14701211528514,0.269,0.961,5.43411033037499e-60
"ZNF385D",2.97030564782252e-46,2.14497092738539,0.754,0.961,5.94061129564503e-43
"ATP6V0B",4.69496903181136e-73,2.13966548530702,0.888,0.864,9.38993806362271e-70
"CELF4",1.75868806674053e-08,2.13747090167021,0.497,0.961,3.51737613348106e-05
"SKP1",2.06005179194245e-101,2.1202635710136,0.931,0.885,4.1201035838849e-98
"ACP5",1.09723119831168e-44,2.11829812333585,0.076,0.129,2.19446239662337e-41
"MT-ND5",7.11252170305334e-138,2.11252601161406,0.98,0.982,1.42250434061067e-134
"TNFRSF19",4.17589673298432e-48,2.11081231279457,0.323,0.964,8.35179346596863e-45
"TCEAL3",8.12328464704522e-15,2.09095661014027,0.63,0.466,1.62465692940904e-11
"APLNR",3.37596003359309e-91,2.08661918289971,0.794,0.419,6.75192006718618e-88
"SPOCK3",2.71474600144136e-25,2.08284684557218,0.334,0.961,5.42949200288271e-22
"FAM189A2",4.58582479215476e-39,2.07982504711534,0.81,0.961,9.17164958430952e-36
"SUB1",1.14928908329714e-108,2.07400781294182,0.974,1,2.29857816659428e-105
"KCNT2",4.69951102073046e-95,2.07371469464185,0.861,0.961,9.39902204146093e-92
"CD14",8.35764151454095e-85,2.05923282643315,0.168,0.961,1.67152830290819e-81
"APOBEC3A",3.45834519270924e-12,2.05917459990291,0.611,0.961,6.91669038541848e-09
"SERTAD1",1.52147980634949e-80,2.04885028539896,0.875,0.975,3.04295961269898e-77
"CD27-AS1",9.64138849025439e-53,2.04141048999124,0.816,0.961,1.92827769805088e-49
"YWHAG",2.30909156146828e-100,2.03830453251588,0.892,0.982,4.61818312293657e-97
"RALYL",3.4186828686115e-46,2.03725951010753,0.788,0.961,6.837365737223e-43
"SRGAP1",1.1857753479468e-70,2.03585847472335,0.867,0.961,2.3715506958936e-67
"TPX2",2.43347323044047e-99,2.03514633645882,0.869,0.961,4.86694646088094e-96
"S100A12",1.19704512092453e-72,2.0308652398852,0.611,0,2.39409024184907e-69
"JUNB",3.28572611702307e-49,2.02375236495789,0.885,0.989,6.57145223404613e-46
"PLEK",4.71274070073296e-14,2.02159682891174,0.647,0.961,9.42548140146592e-11
"TMEM208",6.81877476799553e-18,2.01980500918565,0.68,0.566,1.36375495359911e-14
"TSPAN5",6.30907962948647e-95,2.01738436612726,0.868,0.961,1.26181592589729e-91
"HIST1H2AC",5.73432809793973e-30,2.00982074472024,0.598,0.387,1.14686561958795e-26
"BAMBI",1.24148628792838e-65,2.00955629533115,0.849,0.964,2.48297257585676e-62
"OLR1",1.26112825298901e-72,2.00451601863911,0.611,0,2.52225650597803e-69
"ABI3BP",3.09000645000797e-90,2.00342480155268,0.865,0.961,6.18001290001594e-87
"CCL22",8.69725781977871e-32,2.00057764732762,0.697,0.961,1.73945156395574e-28
"RGS2",2.30079273054433e-96,1.99973771750312,0.892,0.961,4.60158546108865e-93
"UACA",2.4073608032768e-64,1.99495827964481,0.866,0.964,4.8147216065536e-61
"CALM2",5.5801702452013e-104,1.99440649699642,0.969,0.993,1.11603404904026e-100
"ZNF804A",3.32690909760192e-96,1.99123703777678,0.865,0.961,6.65381819520384e-93
"QTRT1",1.8959388390647e-54,1.99113494638584,0.869,0.276,3.7918776781294e-51
"BIRC3",5.27834376446601e-39,1.9861316131704,0.887,0.964,1.0556687528932e-35
"POMP",1.53006427902719e-83,1.98585127277843,0.914,0.918,3.06012855805439e-80
"TACC3",1.80091400263608e-62,1.98456341545723,0.209,0.964,3.60182800527217e-59
"PTMA",5.41175030047595e-129,1.98163909766759,1,1,1.08235006009519e-125
"DHFR",7.24901724651604e-25,1.97891313057128,0.493,0.961,1.44980344930321e-21
"STC2",1.4553382452188e-39,1.97593763686568,0.866,0.961,2.9106764904376e-36
"FIBIN",1.32884722922911e-79,1.97550799882681,0.864,0.961,2.65769445845823e-76
"GLIS3",1.32257271440869e-60,1.96375358317155,0.86,0.964,2.64514542881738e-57
"BDKRB1",1.00798331779459e-35,1.96139189860977,0.863,0.961,2.01596663558917e-32
"SLC38A1",6.87036504714219e-57,1.95327488177375,0.919,0.968,1.37407300942844e-53
"TMSB10",8.58128607445177e-108,1.94648704025625,0.998,1,1.71625721489035e-104
"DNAJB1",9.63346903432313e-97,1.93131435568767,0.88,0.982,1.92669380686463e-93
"CCL3",2.35844222753288e-65,1.92870666510895,0.867,0.961,4.71688445506577e-62
"GADD45A",3.21427677579078e-32,1.92406071875505,0.881,0.986,6.42855355158157e-29
"IGFBP5",2.41368412527995e-10,1.92211952978106,0.862,0.961,4.82736825055989e-07
"ZFHX3",6.99042989207154e-33,1.91918839515284,0.356,0.968,1.39808597841431e-29
"CFL1",8.27965753167763e-114,1.91907538288976,0.982,0.996,1.65593150633553e-110
"BRK1",1.08601100444089e-41,1.91569723788311,0.82,0.832,2.17202200888178e-38
"FOSB",1.17625623902454e-97,1.91009175363926,0.871,0.975,2.35251247804907e-94
"CLEC14A",1.94848088663379e-90,1.90737364030775,0.696,0,3.89696177326757e-87
"LCP1",4.80102505416636e-124,1.90647371614707,0.816,0.964,9.60205010833272e-121
"RGS1",3.04784610932051e-65,1.90229381589034,0.778,0.961,6.09569221864102e-62
"ZNF331",1.52887300008866e-08,1.88657414712074,0.442,0.964,3.05774600017731e-05
"PPM1E",1.30462583523038e-18,1.88113598125156,0.767,0.961,2.60925167046075e-15
"CXCL2",4.66496934967587e-64,1.87793730267031,0.869,0.971,9.32993869935174e-61
"HBEGF",2.94057752403482e-83,1.87525329843458,0.869,0.971,5.88115504806964e-80
"TP53",6.03472895382777e-42,1.87210002676209,0.875,0.968,1.20694579076555e-38
"TSLP",2.88274071694332e-97,1.86912152627091,0.866,0.961,5.76548143388665e-94
"ANXA5",8.99135253159048e-72,1.86869176554234,0.907,0.982,1.7982705063181e-68
"MARCKSL1",5.46216788450887e-91,1.86834811881483,0.92,0.971,1.09243357690177e-87
"CRIP1",1.42519535392892e-17,1.86739865113796,0.877,0.968,2.85039070785785e-14
"ERH",6.45490729408487e-66,1.86505852299838,0.886,0.835,1.29098145881697e-62
"HSP90AB1",4.21335326816788e-110,1.86211206085305,0.976,1,8.42670653633575e-107
"NRP2",1.96772358846523e-79,1.85983579671706,0.868,0.964,3.93544717693046e-76
"SH3BGRL3",6.05050453950139e-33,1.85859287493419,0.941,0.918,1.21010090790028e-29
"NUDT16",1.77646414979089e-31,1.85756174347642,0.573,0.204,3.55292829958178e-28
"CNTNAP4",8.31227211956495e-17,1.85509537393558,0.61,0.835,1.66245442391299e-13
"ZNF667-AS1",5.82318696760807e-13,1.83978550411783,0.465,0.964,1.16463739352161e-09
"ASCL1",3.04169927888421e-23,1.83643033828572,0.476,0.961,6.08339855776842e-20
"H3F3A",5.3964496607241e-134,1.83223372160449,0.999,0.996,1.07928993214482e-130
"HSPB6",1.4510773316684e-69,1.83072064297151,0.835,0.964,2.9021546633368e-66
"NNMT",2.76822541176138e-43,1.82801429451297,0.836,0.964,5.53645082352275e-40
"NCKAP5",5.14952589255019e-72,1.82359060518303,0.849,0.964,1.02990517851004e-68
"TMEM108",4.58464994655888e-35,1.82151938680978,0.759,0.961,9.16929989311777e-32
"GREM1",6.87239693302171e-80,1.82057664192429,0.853,0.961,1.37447938660434e-76
"DBP",8.54153112395271e-77,1.81667795096229,0.229,0.961,1.70830622479054e-73
"CCNI",3.21866626636234e-70,1.81076166844679,0.941,0.885,6.43733253272469e-67
"SEMA6D",5.02130797694872e-40,1.80874281407704,0.844,0.961,1.00426159538974e-36
"DAB2",7.74450690090888e-39,1.80664728672294,0.865,0.961,1.54890138018178e-35
"FAP",6.44668151572981e-34,1.8025928133681,0.421,0.964,1.28933630314596e-30
"CASR",2.60698232623874e-41,1.79218609955248,0.818,0.961,5.21396465247748e-38
"MKI67",1.10902104599814e-24,1.79101874872099,0.768,0.961,2.21804209199628e-21
"PSMB5",2.73146594976742e-31,1.79056374235379,0.725,0.627,5.46293189953484e-28
"PLK1",4.67376685481467e-68,1.79037735980282,0.862,0.961,9.34753370962933e-65
"TRMT112",1.45665805225315e-31,1.78452773941259,0.8,0.713,2.91331610450631e-28
"MYO10",1.89934748827592e-05,1.78413913564509,0.521,0.638,0.0379869497655183
"TNFRSF18",2.46470982214952e-86,1.78356338825801,0.751,0.961,4.92941964429904e-83
"C9orf16",1.24634986754384e-14,1.78303008793046,0.719,0.703,2.49269973508768e-11
"NDUFC2",3.81543234796886e-53,1.7815662302857,0.859,0.803,7.63086469593772e-50
"APOBEC2",8.08841561697833e-115,1.78114260675712,0.689,0.018,1.61768312339567e-111
"PLXDC2",5.60398843025175e-13,1.77817411720429,0.823,0.961,1.12079768605035e-09
"HERPUD1",3.39378199890739e-42,1.77537151248397,0.836,0.806,6.78756399781479e-39
"TFPI2",9.27309131868225e-45,1.77345053072574,0.868,0.961,1.85461826373645e-41
"TPM1",1.15163858300178e-53,1.77232395744161,0.871,0.971,2.30327716600355e-50
"MCTP1",1.03917796344664e-19,1.76692740033446,0.721,0.961,2.07835592689329e-16
"MSR1",3.11629883534062e-46,1.76430474773074,0.777,0.961,6.23259767068124e-43
"ATP6V1F",1.3012861651784e-33,1.76226013576513,0.82,0.781,2.60257233035679e-30
"CDK2AP2",2.30994443818046e-13,1.76148909567126,0.852,0.971,4.61988887636091e-10
"HSPA1B",5.30812827307023e-96,1.76084922332107,0.87,0.968,1.06162565461405e-92
"CSTB",1.13995444371537e-30,1.75590069079017,0.841,0.659,2.27990888743074e-27
"CACNA2D3",1.17438866348976e-68,1.75341753962848,0.85,0.961,2.34877732697952e-65
"MMP10",2.26543813187784e-58,1.74904955796588,0.859,0.961,4.53087626375567e-55
"MT-ND1",8.48288751757305e-134,1.74174525837746,0.996,0.993,1.69657750351461e-130
"LIF",5.75819389135318e-74,1.74005730537461,0.866,0.961,1.15163877827064e-70
"H2AFZ",3.63790008651816e-54,1.73317234798374,0.936,0.989,7.27580017303632e-51
"THBD",3.75940098685397e-36,1.73227650129557,0.839,0.961,7.51880197370794e-33
"GOLGB1",1.04916929097269e-18,1.7315645740041,0.788,0.982,2.09833858194538e-15
"LSAMP",7.16747154470266e-36,1.72942919328733,0.445,0.961,1.43349430894053e-32
"GEM",2.48882328997315e-48,1.72919835303064,0.832,0.971,4.9776465799463e-45
"CAMK2N2",2.9963702966387e-07,1.72603014285137,0.312,0.333,0.00059927405932774
"SUMO2",2.65896878410882e-90,1.72334351125238,0.965,0.993,5.31793756821765e-87
"UBE2S",1.69165988812566e-17,1.72319840816302,0.863,0.978,3.38331977625133e-14
"CACYBP",9.66227708513681e-87,1.71712835114017,0.905,0.971,1.93245541702736e-83
"PGM5-AS1",3.17069253939817e-93,1.71619621202336,0.708,0,6.34138507879633e-90
"SLC3A2",7.54344607266356e-30,1.70566564737804,0.853,0.978,1.50868921453271e-26
"SLC38A4",1.76956532246061e-96,1.69195406143672,0.145,0.961,3.53913064492122e-93
"MSN",3.19018141567964e-35,1.68955091648648,0.881,0.964,6.38036283135929e-32
"HMGN2",7.4246943109943e-82,1.68700748958057,0.936,0.989,1.48493886219886e-78
"SIX3",4.35702788373608e-63,1.673844875893,0.029,0.004,8.71405576747217e-60
"ECHS1",1.3371085102455e-05,1.67365830580361,0.647,0.975,0.02674217020491
"PDGFB",9.23189288001479e-77,1.67351844062908,0.866,0.964,1.84637857600296e-73
"SMC2",1.34739879039202e-45,1.67350129935757,0.877,0.961,2.69479758078404e-42
"ING2",2.62816775230372e-31,1.67066052823767,0.875,0.971,5.25633550460745e-28
"YBX1",2.10857181633202e-104,1.67035042196639,0.97,0.996,4.21714363266404e-101
"ATP6V0E1",6.08138223223406e-44,1.6700965022389,0.85,0.978,1.21627644644681e-40
"PHOX2A",3.05361960739784e-11,1.66734574886192,0.143,0.004,6.10723921479567e-08
"UST",2.66319283067352e-91,1.6619521800114,0.855,0.961,5.32638566134703e-88
"XIRP1",1.00851394721485e-115,1.65875378590048,0.798,0,2.0170278944297e-112
"WFDC2",2.69943261909654e-44,1.65321712467685,0.854,0.964,5.39886523819308e-41
"SLC38A2",6.25122326196642e-37,1.65221221907674,0.904,0.982,1.25024465239328e-33
"TYMP",4.43973221732598e-38,1.64891842632344,0.876,0.961,8.87946443465196e-35
"BHLHE40-AS1",1.77744349070551e-86,1.64850782232344,0.678,0,3.55488698141102e-83
"DNAJA1",1.02727660062602e-96,1.64823016999304,0.937,0.993,2.05455320125205e-93
"ARPC3",8.94354084208172e-13,1.64055383449885,0.799,0.878,1.78870816841634e-09
"SDC4",5.37118600372336e-18,1.6368513138629,0.761,0.459,1.07423720074467e-14
"DIRC3",3.5349518813932e-48,1.62714644901639,0.575,0,7.06990376278641e-45
"KLF2",3.02019039056024e-51,1.62561485501456,0.905,0.971,6.04038078112048e-48
"CYCS",6.71210557339375e-53,1.62079656613415,0.917,0.996,1.34242111467875e-49
"ENTPD1",0,1.62060034273773,0.052,0.961,0
"SERPINB9",3.30898699081172e-74,1.61672618407958,0.883,0.961,6.61797398162343e-71
"GZMB",4.10921510975514e-12,1.60912153960042,0.204,0.043,8.21843021951027e-09
"SCAND1",6.69741316046624e-13,1.60893064598495,0.72,0.692,1.33948263209325e-09
"SQSTM1",3.44748479889697e-32,1.60263202041997,0.839,0.889,6.89496959779394e-29
"NR4A2",2.19087133702146e-11,1.60244329281199,0.499,0.964,4.38174267404291e-08
"TNFRSF4",6.9187977771271e-14,1.59347177436678,0.702,0.961,1.38375955542542e-10
"ARRDC3",1.87096961392437e-91,1.59216201231934,0.884,0.978,3.74193922784874e-88
"WDR25",2.32420111389588e-28,1.58631484775471,0.19,0.1,4.64840222779176e-25
"DNAJB9",6.94811960148585e-09,1.58626788006192,0.627,0.699,1.38962392029717e-05
"ITGB2",2.09372155551313e-09,1.57811348350364,0.624,0.961,4.18744311102626e-06
"CDO1",7.37713432941793e-63,1.57111715089566,0.866,0.968,1.47542686588359e-59
"SPARCL1",5.13323761211556e-84,1.56571472600855,0.867,0.961,1.02664752242311e-80
"GNG11",1.21415173891472e-35,1.56509560676862,0.846,0.964,2.42830347782943e-32
"AGT",1.02095281789357e-86,1.55961485870715,0.152,0.961,2.04190563578715e-83
"PDE11A",5.60021096727274e-60,1.55953930938006,0.675,0.161,1.12004219345455e-56
"NINJ1",9.47887779429702e-57,1.55855901889072,0.876,0.806,1.8957755588594e-53
"SDCBP",7.38567843242342e-37,1.55649805048404,0.893,0.975,1.47713568648468e-33
"PTPRK",3.13791735007454e-27,1.55391021346773,0.838,0.548,6.27583470014909e-24
"RGCC",5.63386007723582e-60,1.55191479892968,0.871,0.964,1.12677201544716e-56
"KCNK17",1.80376921899522e-06,1.55055516340967,0.852,0.964,0.00360753843799044
"IFITM2",4.33099046311776e-84,1.54636208395982,0.926,0.964,8.66198092623552e-81
"MT-CO1",6.91393523910879e-132,1.5428420933655,0.998,0.996,1.38278704782176e-128
"MRPL33",8.70520516848573e-32,1.53282035223339,0.768,0.853,1.74104103369715e-28
"IL1B",2.29183698568119e-27,1.52974431027602,0.868,0.961,4.58367397136239e-24
"SERPINA3",9.66130812917248e-34,1.52243995740456,0.711,0.961,1.9322616258345e-30
"PMAIP1",7.38045812456987e-63,1.51651669353679,0.89,0.975,1.47609162491397e-59
"HSPB8",1.96994218245195e-73,1.51409566275222,0.865,0.961,3.9398843649039e-70
"CALCRL",2.19938555179924e-82,1.50913571882398,0.862,0.961,4.39877110359848e-79
"DBI",2.22481532539073e-22,1.5090953088181,0.766,0.989,4.44963065078146e-19
"CITED2",6.42428630840036e-16,1.50380929650796,0.868,0.982,1.28485726168007e-12
"GUK1",1.11299953171537e-50,1.50149525053988,0.886,0.907,2.22599906343074e-47
"SLC11A1",3.18148411322047e-19,1.49692180831125,0.765,0.964,6.36296822644094e-16
"KIRREL3",1.65215177088363e-36,1.49518176999271,0.752,0.961,3.30430354176726e-33
"GRM7",4.21523040047104e-148,1.49142526675326,0.743,0.05,8.43046080094207e-145
"CALD1",7.22947933186874e-95,1.48989630257274,0.87,0.964,1.44589586637375e-91
"H1FX",5.83190606469287e-135,1.48961669332432,0.95,0.996,1.16638121293857e-131
"CALM1",4.65602488984997e-87,1.48840959324292,0.939,0.993,9.31204977969994e-84
"ORMDL2",1.1600714723345e-41,1.48560223934973,0.286,0.968,2.32014294466899e-38
"NANS",6.38549409597166e-08,1.48397615742263,0.779,0.975,0.000127709881919433
"PRG2",6.39369901034607e-13,1.47850457176445,0.709,0.961,1.27873980206921e-09
"GULP1",1.39027980987616e-54,1.47161921897774,0.816,0.237,2.78055961975233e-51
"CALCB",7.82264667100627e-121,1.46939649086069,0.088,0.961,1.56452933420125e-117
"AGXT",7.31395129520408e-16,1.46288522399638,0.631,0.961,1.46279025904082e-12
"CAMK1D",3.35868625591802e-44,1.46084574825191,0.876,0.961,6.71737251183605e-41
"NEK2",7.38354296478754e-58,1.45889365156396,0.781,0.961,1.47670859295751e-54
"SF3B5",8.0842761537638e-36,1.45558915857575,0.82,0.903,1.61685523075276e-32
"PLCG2",1.92754795112513e-127,1.4555570989126,0.925,0.968,3.85509590225026e-124
"H3F3B",7.17810382876356e-83,1.45451117028086,0.997,1,1.43562076575271e-79
"CLC",1.18158465389055e-58,1.45436691327878,0.778,0.961,2.3631693077811e-55
"FPR1",1.26112825298901e-72,1.4504857220901,0.611,0,2.52225650597803e-69
"HMOX1",3.02085586374009e-31,1.44580753541071,0.863,0.961,6.04171172748017e-28
"CAV2",2.20552575881747e-43,1.43643049443852,0.865,0.459,4.41105151763495e-40
"SLAMF7",4.11075363167541e-13,1.43575275775379,0.618,0.961,8.22150726335083e-10
"MALL",1.37745023274567e-45,1.4342087931621,0.789,0.961,2.75490046549133e-42
"JUND",1.34601311563977e-42,1.43155634812731,0.948,0.989,2.69202623127954e-39
"ZFP36L1",3.94869244830057e-27,1.42904320862585,0.938,0.692,7.89738489660114e-24
